Fund Name,AMC,ISIN,Instrument Name,Market Value (Lacs),% to NAV,Yield,Rating,Quantity,Maturity Date,Standardized Rating,Market_Value_Crores,Issuer_Clean,Instrument_Type,Yield_Bucket,Rating_Quality_Score,Maturity_Years,Fund_Clean
ICICI Corporate Bond Fund,ICICI,INE040A08914,HDFC Bank Ltd. **,9948.77,0.3004844931,7.14,CRISIL AAA,9500.0,,AAA,99.4877,HDFC Bank Ltd. **,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08DF6,Rural Electrification Corporation Ltd. **,9470.85,0.2860497892099999,6.33,CRISIL AAA,950.0,,AAA,94.7085,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08FA2,Rural Electrification Corporation Ltd. **,9156.81,0.2765647825,6.58,CRISIL AAA,9000.0,,AAA,91.5681,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE535H07CK4,SMFG India Credit Company Ltd **,8604.37,0.25987933763,7.05,ICRA AAA,8500.0,,AAA,86.0437,SMFG India Credit Company,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE556F08KN9,Small Industries Development Bank Of India. **,8156.25,0.24634468852,6.64,CRISIL AAA,8000.0,,AAA,81.5625,SIDBI,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE040A08427,HDFC Bank Ltd.( Tier II Bond under Basel III ) **,8141.65,0.24590372209,7.07,CRISIL AAA,78.0,,AAA,81.4165,HDFC Bank Ltd.( Tier,Bank Capital,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE033L07HZ9,Tata Capital Housing Finance Ltd. **,8073.13,0.24383420018,6.8,CRISIL AAA,8000.0,,AAA,80.7313,Tata Capital Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07QH6,LIC Housing Finance Ltd. **,7806.28,0.23577448154,7.31,CRISIL AAA,750.0,,AAA,78.0628,LIC Housing Finance,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08EW9,Rural Electrification Corporation Ltd. **,7628.53,0.2304058662599999,6.55,CRISIL AAA,7500.0,,AAA,76.28529999999999,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07LO3,LIC Housing Finance Ltd. **,7628.19,0.23039559718,6.84,CRISIL AAA,750.0,,AAA,76.2819,LIC Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE062A08447,State Bank of India ( Tier II Bond under Basel III ) **,7613.2,0.22994285151,7.24,ICRA AAA,75.0,,AAA,76.132,SBI,Bank Capital,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE213W07293,SMFG India Home Finance Company Ltd. **,7594.34,0.2293732195299999,7.41,CARE AAA,7500.0,,AAA,75.9434,SMFG India Home Finance,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE041007175,EMBASSY OFFICE PARKS REIT **,7536.83,0.22763623464,7.21,CRISIL AAA,7500.0,,AAA,75.3683,EMBASSY OFFICE PARKS REIT,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE261F08EI9,NABARD **,7144.3,0.21578058031,6.66,ICRA AAA,7000.0,,AAA,71.443,NABARD,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07PF2,LIC Housing Finance Ltd. **,6460.08,0.19511496036,6.7,CRISIL AAA,650.0,,AAA,64.60079999999999,LIC Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08FC8,Rural Electrification Corporation Ltd. **,6075.21,0.18349066239,6.5,ICRA AAA,6000.0,,AAA,60.7521,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08DH2,Rural Electrification Corporation Ltd. **,5481.34,0.16555389976,6.33,CRISIL AAA,550.0,,AAA,54.8134,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07017,DME Development Ltd. **,5153.99,0.15566688873,9.08,CRISIL AAA,481.0,,AAA,51.539899999999996,DME Development Ltd. **,Corporate Bond,>9%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE103D08054,Bharat Sanchar Nigam Ltd. **,5121.59,0.15468830569,7.26,CRISIL AAA(CE),5000.0,,AAA,51.215900000000005,Bharat Sanchar Nigam Ltd.,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07108,DME Development Ltd. **,5110.48,0.1543527483599999,9.05,CRISIL AAA,481.0,,AAA,51.1048,DME Development Ltd. **,Corporate Bond,>9%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08AH8,Rural Electrification Corporation Ltd. **,5107.13,0.1542515677,6.55,CRISIL AAA,500.0,,AAA,51.0713,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08EK4,Rural Electrification Corporation Ltd.,5101.5,0.1540815238,6.69,CRISIL AAA,5000.0,,AAA,51.015,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07074,DME Development Ltd. **,5097.67,0.15396584562,8.78,CRISIL AAA,481.0,,AAA,50.9767,DME Development Ltd. **,Corporate Bond,8-9%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07090,DME Development Ltd. **,5085.82,0.15360793793,8.94,CRISIL AAA,481.0,,AAA,50.8582,DME Development Ltd. **,Corporate Bond,8-9%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07082,DME Development Ltd. **,5085.09,0.15358588961,8.93,CRISIL AAA,481.0,,AAA,50.8509,DME Development Ltd. **,Corporate Bond,8-9%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07066,DME Development Ltd. **,5082.14,0.15349679023,8.61,CRISIL AAA,481.0,,AAA,50.821400000000004,DME Development Ltd. **,Corporate Bond,8-9%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07058,DME Development Ltd. **,5065.48,0.15299360525,8.44,CRISIL AAA,481.0,,AAA,50.654799999999994,DME Development Ltd. **,Corporate Bond,8-9%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08FH7,Rural Electrification Corporation Ltd. **,5062.13,0.15289242459,6.51,CRISIL AAA,5000.0,,AAA,50.6213,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07033,DME Development Ltd. **,5052.54,0.15260277609,7.81,CRISIL AAA,481.0,,AAA,50.5254,DME Development Ltd. **,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08EI8,Rural Electrification Corporation Ltd. **,5050.29,0.1525348189399999,6.5,CRISIL AAA,5000.0,,AAA,50.5029,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07025,DME Development Ltd. **,5049.49,0.15251065639,7.2,CRISIL AAA,481.0,,AAA,50.4949,DME Development Ltd. **,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE134E08ML8,Power Finance Corporation Ltd. **,5049.29,0.15250461576,6.54,CRISIL AAA,5000.0,,AAA,50.4929,PFC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE0J7Q07041,DME Development Ltd. **,5047.05,0.15243696063,8.21,CRISIL AAA,481.0,,AAA,50.4705,DME Development Ltd. **,Corporate Bond,8-9%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE031A08855,Housing and Urban Development Corporation Ltd. **,5036.82,0.1521279821,6.12,ICRA AAA,500.0,,AAA,50.368199999999995,Housing and Urban Development,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE041007167,EMBASSY OFFICE PARKS REIT **,5022.44,0.1516936603699999,7.21,CRISIL AAA,5000.0,,AAA,50.224399999999996,EMBASSY OFFICE PARKS REIT,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE556F08KE8,Small Industries Development Bank Of India. **,5017.22,0.15153599977,6.45,ICRA AAA,500.0,,AAA,50.172200000000004,SIDBI,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE667F07JA5,Sundaram Home Finance Ltd. **,5013.34,0.15141881143,7.1,ICRA AAA,5000.0,,AAA,50.1334,Sundaram Home Finance Ltd.,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08FZ9,Rural Electrification Corporation Ltd.,5001.38,0.1510575814,6.58,ICRA AAA,5000.0,,AAA,50.0138,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE01XX07042,Pipeline Infrastructure Pvt Ltd. **,4626.49,0.13973471117,6.88,CRISIL AAA,4500.0,,AAA,46.2649,Pipeline Infrastructure Pvt Ltd.,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE134E08II2,Power Finance Corporation Ltd. **,4550.24,0.13743171868,6.54,CRISIL AAA,450.0,,AAA,45.502399999999994,PFC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08FF1,Rural Electrification Corporation Ltd.,4075.5,0.12309306091,6.58,ICRA AAA,4000.0,,AAA,40.755,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE941D07158,Sikka Ports & Terminals Ltd. **,3554.67,0.1073623385599999,6.64,CRISIL AAA,350.0,,AAA,35.5467,Sikka Ports & Terminals,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE756I07EM6,HDB Financial Services Ltd. **,3511.61,0.10606178963,6.74,CRISIL AAA,350.0,,AAA,35.1161,HDB Financial Services Ltd.,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE041007142,EMBASSY OFFICE PARKS REIT **,3063.8,0.0925365035,7.11,CRISIL AAA,3000.0,,AAA,30.638,EMBASSY OFFICE PARKS REIT,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE134E08LX5,Power Finance Corporation Ltd. **,3062.18,0.09248757435,6.66,CRISIL AAA,300.0,,AAA,30.621799999999997,PFC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE357L07481,Nomura Capital (India) Pvt. Ltd. **,3057.11,0.09233444422,8.02,FITCH AAA,3000.0,,AAA,30.5711,Nomura Capital (India) Pvt.,Corporate Bond,8-9%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE041007084,EMBASSY OFFICE PARKS REIT **,3006.62,0.09080948565,6.94,CRISIL AAA,300.0,,AAA,30.0662,EMBASSY OFFICE PARKS REIT,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07PN6,LIC Housing Finance Ltd. **,2634.25,0.07956272744,6.82,CRISIL AAA,265.0,,AAA,26.3425,LIC Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE040A08807,HDFC Bank Ltd. **,2619.94,0.0791305199299999,7.11,CRISIL AAA,250.0,,AAA,26.1994,HDFC Bank Ltd. **,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE127K08017,Nomura Fixed Income Securities Pvt. Ltd. **,2546.4,0.07690937806,7.21,FITCH AAA,2500.0,,AAA,25.464000000000002,Nomura Fixed Income Securities,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07JT6,LIC Housing Finance Ltd. **,2540.15,0.07672060819,6.76,CRISIL AAA,250.0,,AAA,25.401500000000002,LIC Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE040A08484,HDFC Bank Ltd. **,2530.29,0.07642280483,6.74,CRISIL AAA,25.0,,AAA,25.3029,HDFC Bank Ltd. **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07MC6,LIC Housing Finance Ltd. **,2529.4,0.076395924,6.89,CRISIL AAA,250.0,,AAA,25.294,LIC Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE134E08IE1,Power Finance Corporation Ltd. **,2528.42,0.0763663248799999,6.51,CRISIL AAA,250.0,,AAA,25.284200000000002,PFC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE261F08DO9,NABARD,2511.15,0.07584471596,6.41,CRISIL AAA,250.0,,AAA,25.1115,NABARD,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07QD5,LIC Housing Finance Ltd. **,2510.48,0.07582447983,6.48,CRISIL AAA,250.0,,AAA,25.1048,LIC Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE296A07SF4,Bajaj Finance Ltd. **,2509.22,0.07578642382,6.59,CRISIL AAA,250.0,,AAA,25.0922,Bajaj Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE916DA7RU6,Kotak Mahindra Prime Ltd. **,2501.41,0.07555053698,6.34,CRISIL AAA,250.0,,AAA,25.0141,Kotak Mahindra Prime Ltd.,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE282H07018,Jio Credit Ltd **,2500.44,0.0755212399,7.19,CRISIL AAA,2500.0,,AAA,25.0044,Jio Credit Ltd **,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE936D07174,Jamnagar Utilities & Power Pvt. Ltd. **,2493.17,0.07530166278,6.6,CRISIL AAA,250.0,,AAA,24.9317,Jamnagar Utilities & Power,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07PI6,LIC Housing Finance Ltd. **,2482.85,0.07498996596,6.77,CRISIL AAA,250.0,,AAA,24.8285,LIC Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE756I07DX5,HDB Financial Services Ltd. **,2481.23,0.07494103681,7.0,CRISIL AAA,250.0,,AAA,24.8123,HDB Financial Services Ltd.,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07RC5,LIC Housing Finance Ltd. **,2047.57,0.06184312568,7.01,CRISIL AAA,2000.0,,AAA,20.4757,LIC Housing Finance,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE134E08JC3,Power Finance Corporation Ltd. **,2030.25,0.0613200066,6.58,CRISIL AAA,200.0,,AAA,20.3025,PFC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07IF7,LIC Housing Finance Ltd. **,2008.94,0.0606763768299999,6.43,CRISIL AAA,200.0,,AAA,20.0894,LIC Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE020B08AC9,Rural Electrification Corporation Ltd. **,1915.99,0.05786899123,6.51,CRISIL AAA,189.0,,AAA,19.1599,REC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE556F08KQ2,Small Industries Development Bank Of India. **,1531.39,0.04625284812,6.64,CRISIL AAA,1500.0,,AAA,15.3139,SIDBI,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE556F08KK5,Small Industries Development Bank Of India. **,1528.43,0.04616344671,6.64,CRISIL AAA,1500.0,,AAA,15.2843,SIDBI,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07HT0,LIC Housing Finance Ltd. **,1502.42,0.04537786199,6.19,CRISIL AAA,150.0,,AAA,15.0242,LIC Housing Finance,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE018A08BE9,Larsen & Toubro Ltd. **,1028.44,0.0310621586399999,6.58,CRISIL AAA,1000.0,,AAA,10.2844,Larsen & Toubro Ltd.,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE047A08208,Grasim Industries Ltd. **,1023.65,0.0309174854099999,6.52,CRISIL AAA,100.0,,AAA,10.2365,Grasim Industries Ltd. **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE071G07728,ICICI Home Finance Company Ltd. **,1017.68,0.03073717242,7.11,ICRA AAA,1000.0,,AAA,10.1768,ICICI Home Finance Company,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE040A08823,HDFC Bank Ltd. **,1015.6,0.03067434981,6.91,CRISIL AAA,100.0,,AAA,10.156,HDFC Bank Ltd. **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE134E08IX1,Power Finance Corporation Ltd. **,643.1,0.0194236651799999,6.55,CRISIL AAA,63.0,,AAA,6.431,PFC,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE053F08338,Indian Railway Finance Corporation Ltd. **,609.14,0.01839796518,6.49,CRISIL AAA,600.0,,AAA,6.0914,Indian Railway Finance Corporation,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE115A07QR5,LIC Housing Finance Ltd. **,511.86,0.0154597998099999,7.31,CRISIL AAA,500.0,,AAA,5.1186,LIC Housing Finance,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE514E08FG5,Export-Import Bank Of India **,202.54,0.00611735211,6.43,CRISIL AAA,20.0,,AAA,2.0254,Export-Import Bank Of India,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE261F08DH3,NABARD **,79.88,,6.94,CRISIL AAA,8.0,,AAA,0.7988,NABARD,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE094A08150,Hindustan Petroleum Corporation Ltd. **,51.41,,6.53,CRISIL AAA,50.0,,AAA,0.5141,Hindustan Petroleum Corporation Ltd.,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE16J715035,India Universal Trust AL1 **,51491.98,1.55522155091,7.96,FITCH AAA(SO),535.0,,AAA,514.9198,India Universal Trust AL1,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE16J715019,India Universal Trust AL1 **,27946.16,0.84406290644,7.35,FITCH AAA(SO),499.0,,AAA,279.4616,India Universal Trust AL1,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE16J715027,India Universal Trust AL1 **,23110.9,0.69802267733,7.64,FITCH AAA(SO),256.0,,AAA,231.109,India Universal Trust AL1,Corporate Bond,7-8%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE692A16IC3,Union Bank Of India **,19490.98,0.58868958125,6.11,ICRA A1+,4000.0,,A1+,194.9098,Union Bank Of India,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE238AD6AX9,Axis Bank Ltd.,19452.06,0.5875140734800001,6.12,CRISIL A1+,4000.0,,A1+,194.5206,Axis Bank Ltd.,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE562A16OS2,Indian Bank **,18981.98,0.57331616253,6.34,CRISIL A1+,4000.0,,A1+,189.8198,Indian Bank **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE514E16CL5,Export-Import Bank Of India **,18925.62,0.57161391129,6.26,CRISIL A1+,4000.0,,A1+,189.25619999999998,Export-Import Bank Of India,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE160A16QL5,Punjab National Bank **,14600.96,0.4409954259999999,6.12,CRISIL A1+,3000.0,,A1+,146.00959999999998,Punjab National Bank **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE476A16B64,Canara Bank **,9577.37,0.28926703197,6.2,CRISIL A1+,2000.0,,A1+,95.7737,Canara Bank **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE040A16GA3,HDFC Bank Ltd.,7291.92,0.22023917378,6.13,CRISIL A1+,1500.0,,A1+,72.9192,HDFC Bank Ltd.,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE238AD6918,Axis Bank Ltd. **,4944.77,0.14934777936,5.82,CRISIL A1+,1000.0,,A1+,49.447700000000005,Axis Bank Ltd. **,Corporate Bond,≤6%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE476A16ZP7,Canara Bank **,4872.16,0.14715472645,6.1,CRISIL A1+,1000.0,,A1+,48.721599999999995,Canara Bank **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE692A16ID1,Union Bank Of India **,4871.95,0.14714838378,6.11,ICRA A1+,1000.0,,A1+,48.7195,Union Bank Of India,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE476A16ZQ5,Canara Bank **,4866.62,0.14698740083,6.1,CRISIL A1+,1000.0,,A1+,48.666199999999996,Canara Bank **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE476A16ZT9,Canara Bank,4861.87,0.1468439357299999,6.1,CRISIL A1+,1000.0,,A1+,48.6187,Canara Bank,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE562A16OA0,Indian Bank **,4821.81,0.14563399633,6.19,CRISIL A1+,1000.0,,A1+,48.21810000000001,Indian Bank **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE238AD6AM2,Axis Bank Ltd. **,4820.63,0.14559835657,6.23,CRISIL A1+,1000.0,,A1+,48.2063,Axis Bank Ltd. **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE028A16GQ4,Bank Of Baroda **,2471.29,0.0746408172,5.81,FITCH A1+,500.0,,A1+,24.7129,Bank Of Baroda **,Corporate Bond,≤6%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE028A16HY6,Bank Of Baroda,2433.2,0.07349037806,6.11,FITCH A1+,500.0,,A1+,24.331999999999997,Bank Of Baroda,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INE476A16ZU7,Canara Bank **,2430.54,0.0734100376,6.1,CRISIL A1+,500.0,,A1+,24.3054,Canara Bank **,Corporate Bond,6-7%,95,,ICICI
ICICI Corporate Bond Fund,ICICI,INF0RQ622028,Corporate Debt Market Development Fund (Class A2),8085.84,0.2442180826,,Financial Services,71915.917,,,80.8584,Corporate Debt Market Development,Corporate Bond,Unknown,0,,ICICI
KOTAK Corporate Bond Fund,KOTAK,INE261F08EK5,NATIONAL BANK FOR AGRICULTURE & RURAL DEVELOPMENT,62053.96,3.4800000000000004,6.66,CRISIL AAA,61000.0,,AAA,620.5396,NABARD,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE296A07SV1,BAJAJ FINANCE LTD.**,44540.04,2.5,7.42,CRISIL AAA,43500.0,,AAA,445.4004,Bajaj Finance,Corporate Bond,7-8%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE556F08KW0,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA**,35711.24,2.01,6.75,CRISIL AAA,35000.0,,AAA,357.1124,SIDBI,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE134E08ND3,Power Finance Corporation Ltd.**,35637.56,2.0,6.9,CRISIL AAA,35000.0,,AAA,356.37559999999996,PFC,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE134E08NL6,Power Finance Corporation Ltd.**,33067.090000000004,1.86,6.68,CRISIL AAA,32500.0,,AAA,330.6709,PFC,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE936D07174,JAMNAGAR UTILITIES & POWER PRIVATE LIMITED ( Mukesh Ambani Group ) **,31939.07,1.79,6.55,CRISIL AAA,3200.0,,AAA,319.3907,JAMNAGAR UTILITIES & POWER,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE261F08EO7,NATIONAL BANK FOR AGRICULTURE & RURAL DEVELOPMENT**,31667.24,1.78,6.7,CRISIL AAA,31000.0,,AAA,316.67240000000004,NABARD,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE115A07QK0,LIC HOUSING FINANCE LTD.**,31182.13,1.7500000000000002,7.28,CRISIL AAA,3050.0,,AAA,311.8213,LIC Housing Finance,Corporate Bond,7-8%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE774D07VF8,Mahindra & Mahindra Financial Services Ltd.**,30878.04,1.73,7.27,CRISIL AAA,30000.0,,AAA,308.7804,Mahindra & Mahindra Financial,Corporate Bond,7-8%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE557F08GE4,National Housing Bank**,29942.46,1.6800000000000002,6.83,CARE AAA,30000.0,,AAA,299.4246,National Housing Bank**,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE018A08BF6,Larsen and Toubro Ltd.**,28422.87,1.6,6.65,CRISIL AAA,2700.0,,AAA,284.2287,Larsen and Toubro Ltd.**,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE261F08EF5,NATIONAL BANK FOR AGRICULTURE & RURAL DEVELOPMENT,28293.31,1.59,6.57,ICRA AAA,27800.0,,AAA,282.9331,NABARD,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE134E08MX3,Power Finance Corporation Ltd.**,27206.12,1.53,6.75,CRISIL AAA,26500.0,,AAA,272.0612,PFC,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE01XX07034,PIPELINE INFRASTRUCTURE LIMITED**,25732.33,1.4400000000000002,6.77,CRISIL AAA,24720.0,,AAA,257.3233,PIPELINE INFRASTRUCTURE LIMITED**,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE031A08996,HOUSING & URBAN DEVELOPMENT CORPORATION LTD.,24996.23,1.4,6.64,ICRA AAA,25000.0,,AAA,249.9623,HOUSING & URBAN DEVELOPMENT,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE134E08NO0,Power Finance Corporation Ltd.**,23016.71,1.29,6.82,CRISIL AAA,22500.0,,AAA,230.1671,PFC,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE498L07129,L & T Finance Ltd.**,22759.94,1.28,7.13,ICRA AAA,22500.0,,AAA,227.59939999999997,L & T Finance,Corporate Bond,7-8%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE115A07MQ6,LIC HOUSING FINANCE LTD.**,21398.03,1.2,6.81,CRISIL AAA,2100.0,,AAA,213.9803,LIC Housing Finance,Corporate Bond,6-7%,95,,KOTAK
KOTAK Corporate Bond Fund,KOTAK,INE020B08FD6,REC LTD**,20654.38,1.16,6.73,ICRA AAA,20100.0,,AAA,206.5438,REC LTD**,Corporate Bond,6-7%,95,,KOTAK
